Username,Date,Content,Likes,Retweets
"BACK TRUMP
BACK BLUE
@bobbycatania","1:39 AM · Jul 11, 2020","This CA #Patriot Agrees
 OromoProtests #NoToABSCBNShutDown #DADTHISISFORYOU #1millionGraves #FakeNews #COVID #COVID__19 #DictatorDan #eNCA #FoxNews #BuyGoya #coronavirus #tiktokdown #fake_encounter #GE2020SG #LaJauria #eNCA #goyafoods #ChampionsLeague #CURATORBATTLE",0.0,0
"mrbrown
@mrbrown","1:35 AM · Jul 11, 2020",Tin Pei Ling for DPM! #sgelections #ge2020 #ge2020sg #highscore,14.0,74 s
"BACK TRUMP
BACK BLUE
@bobbycatania","1:30 AM · Jul 11, 2020","DO IT
OromoProtests #HaacaaluuHundeessaa #NoToABSCBNShutDown #1millionGraves #FakeNews #COVID #COVID__19 #DictatorDan #eNCA #FoxNews #BuyGoya #coronavirus #tiktokdown #fake_encounter #GE2020SG #LaJauria #eNCA #goyafoods #ChampionsLeague #CURATORBATTLE",0.0,0
"Kenneth Goh
@loronglornie","1:18 AM · Jul 11, 2020","Voters will only get younger and younger, and the incumbent needs to wake up and listen to the ground, or else the results will get worse in 2025 #GE2020 #GE2020SG #SingaporeElection #sgelections",2.0,13 s
"stella ⁷♡
@kimvotion","1:18 AM · Jul 11, 2020",sg twt gonna trend a hashtag celebrating sengkang wp grc's win later and i KNOW IT #ge2020sg https://twitter.com/kiehwurld/status/1280858833762414599/video/1…,2.0,8 s
"SandwichedClass
@mkabk86","1:15 AM · Jul 11, 2020",Well done Sengkang!!!!!!!!!!!! #GE2020 #GE2020SG #SGElection,0.0,1
"stella ⁷♡
@kimvotion","1:13 AM · Jul 11, 2020","um anyways are we going to have a fan account or fan edit for sengakang wp grc 
 #ge2020sg",0.0,19 s
"Kenneth Goh
@loronglornie","1:04 AM · Jul 11, 2020",The #sengkang win in #GE2020 based on sample count goes to show that the younger generation will not stand for gutter politics #SingaporeElection #GE2020SG,0.0,8 s
"BACK TRUMP
BACK BLUE
@bobbycatania","1:02 AM · Jul 11, 2020","And #ALLLIVESMATER 
OromoProtests #Ethiopia #HaacaaluuHundeessaa #NoToABSCBNShutDown #1millionGraves #FakeNews #COVID #COVID__19 #DictatorDan #eNCA #BuyGoya #coronavirus #tiktokdown #fake_encounter #GE2020SG #LaJauria #eNCA #goyafoods #ChampionsLeague #CURATORBATTLE",0.0,0
"BACK TRUMP
BACK BLUE
@bobbycatania","1:00 AM · Jul 11, 2020","YES
OromoProtests #Ethiopia #HaacaaluuHundeessaa #NoToABSCBNShutDown #DADTHISISFORYOU #1millionGraves #FakeNews #COVID #COVID__19 #DictatorDan #eNCA #BuyGoya #coronavirus #tiktokdown #fake_encounter #GE2020SG #LaJauria #eNCA #goyafoods #ChampionsLeagueDraw",0.0,0
"Sean Foo
@mrseanfoo","12:57 AM · Jul 11, 2020",This is what true community spirit sounds like! Not some superficial orchestrated singalong session #GE2020SG,0.0,2 s
"Kenneth Goh
@loronglornie","12:56 AM · Jul 11, 2020","Is this the ""strong mandate"" that is required to help Singapore get through #covid19 #GE2020 #GE2020sg #SingaporeElection",0.0,0
"Farhana Begam
@OhNanananana","12:52 AM · Jul 11, 2020",YES THIS!! FREAKING THIS.  NOT READY YOUR HEAD!!! #GE2020 #GE2020SG #SGElection,0.0,4 s
"Chitra
@chitvenk","12:49 AM · Jul 11, 2020","Sample counts are stressing me out- should I feel hopeful or resigned
 #GE2020SG",0.0,0
"mrbrown
@mrbrown","12:46 AM · Jul 11, 2020","Apparently the sounds of Sengkang residents when the sample count came out for Sengkang GRC. WP 53% - PAP 47%

#sgelections #ge2020 #ge2020sg",2593.0,3142 s
".evilprinxess.
@evilheartisevil","12:46 AM · Jul 11, 2020","I'd be proud too cause got Dr 
@jamuslim
!!!! 
 #GE2020 #GE2020SG #SingaporeElection",0.0,5 s
".evilprinxess.
@evilheartisevil","12:43 AM · Jul 11, 2020", #GE2020 #GE2020SG #SingaporeElection,0.0,0
".evilprinxess.
@evilheartisevil","12:42 AM · Jul 11, 2020",Why would people not vote for Dr Paul Tambyah??????? He's a doctor and professor of infectious diseases?!?!?!?!?!! He'd make a great MP!! #GE2020 #GE2020SG #SingaporeElection #SingaporeVotes,581.0,455 s
"beth⁷
@quean_bee","12:36 AM · Jul 11, 2020","happy #GE2020 sorry i couldn't include every party xoxo

#SingaporeVotes #GE2020SG #SingaporeElection",3.0,10 s
".evilprinxess.
@evilheartisevil","12:36 AM · Jul 11, 2020",Brb crying #GE2020 #GE2020SG #SingaporeElection #SingaporeVotes,0.0,0
"Karen M. Fu
@karen_fu","12:34 AM · Jul 11, 2020","Here's the result. Expected WP to win Seng kang. But the margin is smaller than expected.
#GE2020SG #singapore",0.0,0
"Sagar Godbole
@saggod","12:34 AM · Jul 11, 2020",Well I thought Jamus was amaze in the debate but did not really think he would be able to flip a GRC right off the bat. Wow wow wow. Just amazing. #GE2020 #GE2020SG,0.0,3 s
"Farhana Begam
@OhNanananana","12:30 AM · Jul 11, 2020",I still have hope for my Grandpa Tan!!!!!!!! COME ON GRANDPA!!!!!! ABIT MORE ONLY!!! #SGElection #GE2020SG #GE2020,0.0,1
".evilprinxess.
@evilheartisevil","12:30 AM · Jul 11, 2020","Boomz! Jiayoh!!! 
@wpsg
 @jamuslim
 #GE2020SG #GE2020 #SingaporeElection #SingaporeVotes",0.0,2 s
".evilprinxess.
@evilheartisevil","12:29 AM · Jul 11, 2020","WOOOHOOOO!! LET'S HAMMER THEM!!! 
 #GE2020SG #GE2020 #SingaporeElection",0.0,8 s
"Karen M. Fu
@karen_fu","12:28 AM · Jul 11, 2020","Until new WP candidates were shown, I thought PSP was expected to be close. When I saw new WP candidates, I knew I would see things could be blue or white. #GE2020SG #singapore 
https://facebook.com/1351562345/posts/10217977644816663/…",0.0,0
"Friendship Feed
@friendship_feed","12:28 AM · Jul 11, 2020",Her reaction with disappointment #GE2020 #ge2020sg #SingaporeElection,0.0,0
"Sandhya P Tiwari
@savoirefaire85","12:28 AM · Jul 11, 2020","#GE2020 Sample count -- ""For each constituency, a random bundle of 100 votes from each polling station is first taken for the count, weighted by the total number of votes cast at each station."" 100 only, hold your horses! #ge2020sg",0.0,3 s
"Audrey Tan
@audreytrp","12:27 AM · Jul 11, 2020","It’s an exciting time to be a journalist. Here’s a live update on the seats won so far: https://straitstimes.com/multimedia/graphics/2020/07/singapore-general-election-ge2020-live-results/index.html?widget…

#ge2020sg",0.0,0
"Rachel N
@rache1ln","12:26 AM · Jul 11, 2020","""Voters are taking quite a different perspective,"" says political observer Eugene Tan on WP's newest and youngest leaders taking the Sengkang GRC. 
#GE2020 #GE2020SG",0.0,1
"Rohai
@Roro_style","12:25 AM · Jul 11, 2020","COME ON JA MUSLIM AND THE ACTUAL MUSLIM 
 #FamousJamus #IStandWithRaeesah #GE2020SG",3.0,1
"Shaik Nizar
@shaikskele","12:23 AM · Jul 11, 2020","Baik ah 
@RaeesahKhanwpsg
 . Bring the change! 
 #ge2020sg",0.0,1
"Karen M. Fu
@karen_fu","12:22 AM · Jul 11, 2020","Seng Kang GRC down to WP as expected by a fine margin.
West coast GRC taken down by PAP.

Expected.

If you read the final run, you will know.

Sample count for now. But I think it will be largely the same. 
#GE2020SG",0.0,0
"mrbrown
@mrbrown","12:21 AM · Jul 11, 2020","SENGKANG WUT. 

#sgelections #ge2020  #ge2020sg",14.0,109 s
"Joyce Gan
@JoisGan","12:21 AM · Jul 11, 2020",PAP’s wins aren’t as significant as Workers’ Party’s. A number of other margins don’t reflect too well on PAP either. Very interesting. #GE2020SG,0.0,0
"Hirano Azusa
@hiranoazusa","12:21 AM · Jul 11, 2020",AND ALSO WE GOT JAMUS LIM YAHOO YAHOO #GE2020SG,0.0,0
"Farhana Begam
@OhNanananana","12:21 AM · Jul 11, 2020","Dei, you dont mayiru and say marginal error all now!! #SGElection #GE2020SG",0.0,2 s
"Sean Foo
@mrseanfoo","12:20 AM · Jul 11, 2020",Aljunied paving the way for a two party parliament like LKY once predicted SG will eventually become #GE2020SG,0.0,1
"mrbrown
@mrbrown","12:20 AM · Jul 11, 2020","Sample Count: Almost 10 percent swing from 2015 where they almost lost. That is resounding yes from Aljunied residents.

#sgelections #ge2020 #ge2020sg",72.0,216 s
"Ridzuan Sinain
@ridzuansinain","12:20 AM · Jul 11, 2020","https://youtu.be/Vh9Fg5-SoLs

#GE2020SG #ge2020 #YourVoteMatters #workersparty #OurLivesOurJobsOurFuture #hammershow #makeyourvotecount #singaporevotes #singapore #hypebeast #memes",0.0,1
"meela
@meelaisabel","12:19 AM · Jul 11, 2020",so what’s the east coast plan #GE2020SG,0.0,0
"cool honey cool honey
@foggedcIarity","12:19 AM · Jul 11, 2020",ALRIGHT SENGKANG YALL FUCKING DID IT #GE2020SG,0.0,1
"Shaik Nizar
@shaikskele","12:19 AM · Jul 11, 2020","Aljunied, Sengkang and Hougang seems to be only places that has a sensible population as compared to the rest. Time to move. #GE2020SG",67.0,60 s
".evilprinxess.
@evilheartisevil","12:18 AM · Jul 11, 2020",HAMMER THEM!!!! #GE2020SG #GE2020,0.0,0
"JΛYΛ
@_jayanthan_","12:18 AM · Jul 11, 2020",JAMUS LIM AND RAEESAH KHAN MAD RESPECT #GE2020 #GE2020SG,3.0,3 s
"Adam Hancock
@adamhankers","12:18 AM · Jul 11, 2020","Big news from the sample counts.

The PAP are DOWN in two GRC's. If they lost both of them, that would be a massive statement against the ruling party.

Things just got interesting. 

#GE2020 #SGElection #GE2020SG",0.0,3 s
"Joyce Gan
@JoisGan","12:18 AM · Jul 11, 2020",Go Workers’ Party! #GE2020SG,0.0,1
".evilprinxess.
@evilheartisevil","12:17 AM · Jul 11, 2020",COME ON PSP!!! #GE2020 #GE2020SG,0.0,3 s
"Farhana Begam
@OhNanananana","12:17 AM · Jul 11, 2020",PRITAN SINGH MY MAN!!!!! #SGElection #GE2020SG,0.0,0
"cool honey cool honey
@foggedcIarity","12:17 AM · Jul 11, 2020",omg sengkang FUCK YES #GE2020SG,0.0,7 s
"Monster Cat
@Monster_Cat__","12:16 AM · Jul 11, 2020","Wah! Xingapo kena election kitteh!

#GE2020 #SingaporeElection #GE2020SG #catsinsingapore",0.0,6 s
"mrbrown
@mrbrown","12:14 AM · Jul 11, 2020","Sample count: Tin Pei Ling score better than Heng sia.

#sgelections #ge2020 #ge2020sg",19.0,42 s
"Karen M. Fu
@karen_fu","12:13 AM · Jul 11, 2020","Expected too. But the actual count may flip the table by a fine margin.
Drop in overall mandate is already there.There's no clean wipe of the opps & no sweep either for anyone. By this count, we can already know the final result. #GE2020SG",0.0,0
"Kenneth Goh
@loronglornie","12:13 AM · Jul 11, 2020","Percentage wins of GRCs led by ""4G leaders"" seem to be in the 50 percent range, based on sample counts, including HSK of East Coast. #GE2020 #GE2020SG #SingaporeElection #SingaporeVotes",0.0,0
"JΛYΛ
@_jayanthan_","12:12 AM · Jul 11, 2020",Heng Swee Keat trying not to be Suay Swee Keat alrdy dei #GE2020 #GE2020SG,0.0,5 s
"GentleGiant
@amaxbullethead","12:12 AM · Jul 11, 2020",Nothing’s change from my POV  #GE2020SG,0.0,0
"Friendship Feed
@friendship_feed","12:12 AM · Jul 11, 2020","Girl sympathy to Goh Meng Seng, saying his final election. #GE2020 #GE2020SG #SingaporeElection",0.0,1
"cool honey cool honey
@foggedcIarity","12:11 AM · Jul 11, 2020",YALL DOES THE SAMPLE COUNT USUALLY DIFFER A LOT FROM FINAL COUNT????  #GE2020SG,0.0,3 s
"Island Diva
@syzzlyn","12:10 AM · Jul 11, 2020",My mom says she has heard very good things about Tin Pei Ling from here contacts. She helped a lot of people in MacPherson and is a darling to the uncles and aunties there. #GE2020SG,0.0,0
"Ana.
@syazananana","12:09 AM · Jul 11, 2020","I’m gonna fucken’ cry if Dr CSJ doesn’t make it this dude literally went through hell to get to where he is today SO BLOODY CLOSE
 #GE2020SG",0.0,1
"Sanhita
@rawbismuth83","12:09 AM · Jul 11, 2020","Nicole Seah has a good chance, there's a 4% margin of error, and the first sample counts are the older people (younger people tend to be more for the opposition). 
I really don't wanna know what the east coast plan is if it means Nicole loses. #GE2020SG #GE2020",0.0,3 s
"Kenneth Goh
@loronglornie","12:09 AM · Jul 11, 2020",Doesn't speak of a strong mandate for a PM in waiting and the leader of the 4G team. Fingers crossed for the end count #GE2020 #GE2020SG #SingaporeElection,0.0,0
"MANGOBRIYANI
@dasxtej","12:08 AM · Jul 11, 2020",don’t curse and swear when you go pass the ERP GANTRY for the next 5years ah! #GE2020SG,26.0,41 s
"Friendship Feed
@friendship_feed","12:08 AM · Jul 11, 2020",#EastCoastGRC reaction? #GE2020SG #SingaporeElection #GE2020,0.0,0
"Brown Lives Matter
@brownmatters_sg","12:08 AM · Jul 11, 2020","Not over yet but qn tho. Heng Swee Keat the reason for the poor showing or was he the reason that PAP shading WP at East Coast GRC?

#GE2020SG #SingaporeVotes #SGElection",0.0,0
"Adam Hancock
@adamhankers","12:08 AM · Jul 11, 2020","Early call, but these sample counts *seem* to be mirroring what happened in the election here in 2011 when the People's Action Party performed badly for their standards. 

Early days yet, though. 

#GE2020 #GE2020SG",0.0,0
".evilprinxess.
@evilheartisevil","12:08 AM · Jul 11, 2020",WE GOT THIS!!! #GE2020 #GE2020SG #SingaporeElection,0.0,0
"SandwichedClass
@mkabk86","12:07 AM · Jul 11, 2020",Fucking shit! Tambyah lost! Can’t even vote properly! Bloody shit! Arghhhhhh #GE2020SG #GE2020 #SGElection,0.0,1
"Cheryl Goh
@CherylGohCNA","12:07 AM · Jul 11, 2020",Update on the East Coast plan... #GE2020SG,0.0,0
"mrbrown
@mrbrown","12:07 AM · Jul 11, 2020","Sample count: How liddat. Heng just passed leh.

#sgelections #ge2020 #ge2020sg",45.0,81 s
"Friendship Feed
@friendship_feed","12:07 AM · Jul 11, 2020",What a shock #GE2020SG #GE2020 #SingaporeElection,0.0,1
"Kenneth Goh
@loronglornie","12:06 AM · Jul 11, 2020",A win by 54 percent based on samply count is not a strong mandate for a PM-in-waiting #GE2020 #GE2020SG #SingaporeElection,0.0,0
"Friendship Feed
@friendship_feed","12:06 AM · Jul 11, 2020",#GE2020 #GE2020SG #SingaporeElection another shocker!,0.0,0
"JΛYΛ
@_jayanthan_","12:04 AM · Jul 11, 2020","LESGO LA HOUGANG 
#GE2020SG #GE2020",0.0,2 s
"Adam Hancock
@adamhankers","12:04 AM · Jul 11, 2020","Pretty close sample count coming out of East Coast GRC (one of the seats to watch as the potential future PM is standing).

PAP at 54% and the opposition workers party at 46%. 

Much closer than PAP would have wanted. 

#GE2020 #GE2020SG",0.0,0
".evilprinxess.
@evilheartisevil","12:04 AM · Jul 11, 2020",Pleaseeeeee!! Come on Dr Paul Tambyah got to win this!!!! #GE2020 #SingaporeElection #GE2020SG,2.0,0
"Damien Y.
@bignoodlesyeo","12:03 AM · Jul 11, 2020",East Coast is so close. So so close. Honestly hoping the WP wins #GE2020SG,0.0,0
"cool honey cool honey
@foggedcIarity","12:03 AM · Jul 11, 2020",OMG CLOSE ONE FOR EAST COASTTT YALL UGH LMAO! ALMOST THERE #GE2020SG,0.0,1
"Audrey Tan
@audreytrp","12:03 AM · Jul 11, 2020","EAST COAST GRC to PAP by 54% , sample count shows. #GE2020SG",0.0,0
"ailee @ maruki hearteyein' (semi-ia)
@blifuys","12:03 AM · Jul 11, 2020",#GE2020SG EAST COAST?!?!? Bro?! THE EAST COAST PINCH IS THERE,0.0,3 s
"mrbrown
@mrbrown","12:02 AM · Jul 11, 2020","Sample count out. Tharman 75%.

A* score leh. Make him PM already lah.

#sgelections #ge2020  #ge2020sg",262.0,521 s
"Fionackles
@Fionackles","12:01 AM · Jul 11, 2020","But in all seriousness, wanna thank all the people behind working all day today, whether you were a polling officer, reporters or from the media, THANK YOU FOR YOUR HARD WORK! #GE2020SG",0.0,1
"BACK TRUMP
BACK BLUE
@bobbycatania","12:00 AM · Jul 11, 2020","Good
 Being Dictator to Democrats temporarily is needed
 To maintain preserve Safety and American Exceptionalism 
 #AmericaFirst #BuyGoya #SCOTUS #coronavirus #tiktokdown #GE2020SG #LaJauria #eNCA #goyafoods #ChampionsLeague #CURATORBATTLE",0.0,0
"Rachel N
@rache1ln","11:57 PM · Jul 10, 2020","The expected trajectories are that SMCs will retain their ruling parties 
- Dr Mustafa Izzuddin, NUS Senior Lecturer
#GE2020SG #GE2020",0.0,0
"Lucifer Morningstar
@sharxn_rxse","11:56 PM · Jul 10, 2020","Im sorry guys but the boomers gtg!
#GE2020SG",0.0,0
"Friendship Feed
@friendship_feed","11:56 PM · Jul 10, 2020",#GE2020SG #ge2020 #SingaporeElection no constituency broadcast for RP took a toll of its scores LOL.,0.0,1
"Friendship Feed
@friendship_feed","11:55 PM · Jul 10, 2020",#GE2020SG #singaporeelection maybe because no constituency broadcast?,0.0,0
"MANGOBRIYANI
@dasxtej","11:54 PM · Jul 10, 2020",Fuck all of you now chicken rice is gonna be more ex! #GE2020SG,57.0,89 s
"cool honey cool honey
@foggedcIarity","11:54 PM · Jul 10, 2020",omg #GE2020SG tough competition for pap so far yall,0.0,0
"Sean Yap
@seanyap","11:54 PM · Jul 10, 2020",Ouch Reform Party #GE2020SG,0.0,0
